coin,timestamp,date,price_usd
dogecoin,1775581416950,2026-04-07,0.09060942278166256
dogecoin,1775584985022,2026-04-07,0.09176266897739037
dogecoin,1775588610718,2026-04-07,0.09110068377553485
dogecoin,1775592182970,2026-04-07,0.09215711463332665
dogecoin,1775595781780,2026-04-07,0.09209735908126952
dogecoin,1775599442139,2026-04-07,0.09293204716523458
dogecoin,1775602972864,2026-04-07,0.09488867326423865
dogecoin,1775606634148,2026-04-08,0.09501899006301337
dogecoin,1775610181018,2026-04-08,0.09415771768669878
dogecoin,1775613761536,2026-04-08,0.09447075627534243
dogecoin,1775617444145,2026-04-08,0.09469489518695239
dogecoin,1775621018495,2026-04-08,0.09460734660322602
dogecoin,1775624439474,2026-04-08,0.09458784006899149
dogecoin,1775628167763,2026-04-08,0.09488239614358454
dogecoin,1775631773574,2026-04-08,0.09458493480195988
dogecoin,1775635357421,2026-04-08,0.0945754255164815
dogecoin,1775638844922,2026-04-08,0.09484095177888248
dogecoin,1775642524679,2026-04-08,0.09476990735386809
dogecoin,1775646135524,2026-04-08,0.0943937048460896
dogecoin,1775649719444,2026-04-08,0.09422285086480185
dogecoin,1775653314745,2026-04-08,0.09442737937961639
dogecoin,1775656816019,2026-04-08,0.09454114623320684
dogecoin,1775660469951,2026-04-08,0.0928530024559914
dogecoin,1775664149297,2026-04-08,0.0934042739972656
dogecoin,1775667712429,2026-04-08,0.09356425375228086
dogecoin,1775671307689,2026-04-08,0.09398625233811508
dogecoin,1775674908532,2026-04-08,0.09314538677048287
dogecoin,1775678534838,2026-04-08,0.09304287647746075
dogecoin,1775682105765,2026-04-08,0.0930453090848719
dogecoin,1775685713834,2026-04-08,0.0935747591886459
dogecoin,1775689364056,2026-04-08,0.09277872618635988
dogecoin,1775692951852,2026-04-09,0.09240488382284477
dogecoin,1775696524196,2026-04-09,0.0920167467778973
dogecoin,1775700116583,2026-04-09,0.09158244037532565
dogecoin,1775703815231,2026-04-09,0.09165766070079769
dogecoin,1775707228425,2026-04-09,0.0915752120848818
dogecoin,1775710915164,2026-04-09,0.09119463988929451
dogecoin,1775714677777,2026-04-09,0.09141203496359428
dogecoin,1775718182541,2026-04-09,0.09150451479521267
dogecoin,1775721741237,2026-04-09,0.09136741416396076
dogecoin,1775725298873,2026-04-09,0.09146162956414035
dogecoin,1775728961293,2026-04-09,0.09197641082325454
dogecoin,1775732571310,2026-04-09,0.09172902707181647
dogecoin,1775736113560,2026-04-09,0.09168165701731446
dogecoin,1775739637209,2026-04-09,0.09163416740117898
dogecoin,1775743415322,2026-04-09,0.09121602350353444
dogecoin,1775747030897,2026-04-09,0.0914331169519286
dogecoin,1775750574673,2026-04-09,0.09301956650385745
dogecoin,1775754139118,2026-04-09,0.09238268909274285
dogecoin,1775757775114,2026-04-09,0.09345262438378261
dogecoin,1775761342045,2026-04-09,0.09334851062898439
dogecoin,1775764982580,2026-04-09,0.0938510501962041
dogecoin,1775768551007,2026-04-09,0.09396888026237916
dogecoin,1775772125927,2026-04-09,0.09390861756969218
dogecoin,1775775821137,2026-04-09,0.09347084173145255
dogecoin,1775779336119,2026-04-10,0.09250531810662252
dogecoin,1775783012980,2026-04-10,0.09242012713552371
dogecoin,1775786551646,2026-04-10,0.09242474183719716
dogecoin,1775790142178,2026-04-10,0.09248877557604605
dogecoin,1775793677923,2026-04-10,0.09215054429904303
dogecoin,1775797363231,2026-04-10,0.09270959955875853
dogecoin,1775801055421,2026-04-10,0.09276486139602749
dogecoin,1775804619405,2026-04-10,0.09258352614091225
dogecoin,1775808222550,2026-04-10,0.09219615672783504
dogecoin,1775811856372,2026-04-10,0.09210096359101903
dogecoin,1775815348991,2026-04-10,0.09233793394102276
dogecoin,1775818937732,2026-04-10,0.0921618931582047
dogecoin,1775822521261,2026-04-10,0.09246731116014978
dogecoin,1775826464000,2026-04-10,0.09304489958318715
ethereum,1773234138930,2026-03-11,2023.4629394398958
ethereum,1773237816223,2026-03-11,2050.849093507279
ethereum,1773241411170,2026-03-11,2064.125686927166
ethereum,1773245012685,2026-03-11,2050.374673174742
ethereum,1773248558679,2026-03-11,2066.878860447783
ethereum,1773252014841,2026-03-11,2068.064535201132
ethereum,1773255820265,2026-03-11,2076.8758988735935
ethereum,1773259400491,2026-03-11,2075.593806475984
ethereum,1773262944119,2026-03-11,2069.333831413827
ethereum,1773266623364,2026-03-11,2073.043033585383
ethereum,1773270203773,2026-03-11,2063.2677032161164
ethereum,1773273756134,2026-03-12,2052.1648597026033
ethereum,1773277374262,2026-03-12,2055.842605775967
ethereum,1773280889855,2026-03-12,2045.7752971211548
ethereum,1773284637665,2026-03-12,2024.9123610651618
ethereum,1773288049107,2026-03-12,2023.1107526208427
ethereum,1773291781878,2026-03-12,2022.744927476898
ethereum,1773295398543,2026-03-12,2026.3321576482126
ethereum,1773298986464,2026-03-12,2029.96873148329
ethereum,1773302586362,2026-03-12,2040.0838408254044
ethereum,1773306171744,2026-03-12,2047.2426954416273
ethereum,1773309746213,2026-03-12,2055.689429911168
ethereum,1773313390391,2026-03-12,2069.9405147963735
ethereum,1773316900630,2026-03-12,2063.3666944041206
ethereum,1773320510702,2026-03-12,2065.512796966676
ethereum,1773324167573,2026-03-12,2064.995716696748
ethereum,1773327806554,2026-03-12,2044.894403828782
ethereum,1773331450098,2026-03-12,2071.0533239064953
ethereum,1773334955942,2026-03-12,2069.6622233421135
ethereum,1773338616200,2026-03-12,2059.11938006391
ethereum,1773342188272,2026-03-12,2049.100947207993
ethereum,1773345730145,2026-03-12,2071.5336636288353
ethereum,1773349218926,2026-03-12,2063.0757827362013
ethereum,1773352938763,2026-03-12,2063.78495693722
ethereum,1773356596305,2026-03-12,2064.7231401272597
ethereum,1773360173145,2026-03-13,2073.0803071732703
ethereum,1773363782013,2026-03-13,2119.459012331688
ethereum,1773367341227,2026-03-13,2124.2012197415193
ethereum,1773371011639,2026-03-13,2106.2047732287374
ethereum,1773374593228,2026-03-13,2118.4822506298524
ethereum,1773378077183,2026-03-13,2110.850368053311
ethereum,1773381644860,2026-03-13,2111.903263975942
ethereum,1773385324114,2026-03-13,2097.7744124920664
ethereum,1773388977581,2026-03-13,2100.3535860763345
ethereum,1773392548784,2026-03-13,2100.573570212673
ethereum,1773396150593,2026-03-13,2113.8919444936464
ethereum,1773399772502,2026-03-13,2127.636932333317
ethereum,1773403415652,2026-03-13,2121.7225761564246
ethereum,1773407006581,2026-03-13,2147.4140093498368
ethereum,1773410572348,2026-03-13,2188.5299837927573
ethereum,1773414170018,2026-03-13,2149.1839201115467
ethereum,1773417647662,2026-03-13,2127.9153871246103
ethereum,1773421398965,2026-03-13,2136.3144212808197
ethereum,1773424996212,2026-03-13,2100.1269748281047
ethereum,1773428592135,2026-03-13,2101.414136338079
ethereum,1773432201126,2026-03-13,2102.7050896770925
ethereum,1773435815119,2026-03-13,2111.4292876562317
ethereum,1773439347776,2026-03-13,2104.6679980206645
ethereum,1773442986440,2026-03-13,2089.3835291290166
ethereum,1773446558370,2026-03-14,2093.00633968562
ethereum,1773450193582,2026-03-14,2086.5317339840963
ethereum,1773453775172,2026-03-14,2093.541687818458
ethereum,1773457341070,2026-03-14,2093.7168016802466
ethereum,1773460961949,2026-03-14,2101.0600517558996
ethereum,1773464491586,2026-03-14,2090.5321417627174
ethereum,1773468177928,2026-03-14,2092.3137589028674
ethereum,1773471786793,2026-03-14,2078.6541387461843
ethereum,1773475397367,2026-03-14,2077.956119247481
ethereum,1773479001130,2026-03-14,2074.295806395027
ethereum,1773482526388,2026-03-14,2067.741743874851
ethereum,1773486159605,2026-03-14,2066.5005523245222
ethereum,1773489737080,2026-03-14,2073.419389860737
ethereum,1773493365584,2026-03-14,2074.8056076290545
ethereum,1773496974847,2026-03-14,2078.9192126574712
ethereum,1773500593377,2026-03-14,2072.6755556535018
ethereum,1773504117817,2026-03-14,2074.8206168932975
ethereum,1773507770989,2026-03-14,2077.756666566413
ethereum,1773511322426,2026-03-14,2075.0697572342106
ethereum,1773514987399,2026-03-14,2077.4602509615565
ethereum,1773518540976,2026-03-14,2077.413884638837
ethereum,1773522168676,2026-03-14,2086.7838513999577
ethereum,1773525748025,2026-03-14,2087.7451464457467
ethereum,1773529412450,2026-03-14,2083.960658751906
ethereum,1773533246933,2026-03-15,2094.205221765381
ethereum,1773536928013,2026-03-15,2088.865056812967
ethereum,1773540493605,2026-03-15,2092.7313185253324
ethereum,1773544300172,2026-03-15,2102.590003095007
ethereum,1773547779734,2026-03-15,2098.8929106273254
ethereum,1773551336393,2026-03-15,2103.822502009317
ethereum,1773554954793,2026-03-15,2110.4623422881273
ethereum,1773558574012,2026-03-15,2109.3421161907436
ethereum,1773561694486,2026-03-15,2105.4902147527987
ethereum,1773565339796,2026-03-15,2111.4592030566123
ethereum,1773568939599,2026-03-15,2117.825192519905
ethereum,1773572507042,2026-03-15,2119.7761411109886
ethereum,1773576139378,2026-03-15,2119.871610311407
ethereum,1773579671811,2026-03-15,2109.406954179543
ethereum,1773583320524,2026-03-15,2095.3818213290833
ethereum,1773586928873,2026-03-15,2096.6210334135703
ethereum,1773590458836,2026-03-15,2094.2167573975285
ethereum,1773594124306,2026-03-15,2092.138008145511
ethereum,1773597767965,2026-03-15,2110.299177866103
ethereum,1773601406704,2026-03-15,2099.2084750144145
ethereum,1773605027407,2026-03-15,2113.450919151971
ethereum,1773608593543,2026-03-15,2129.7211960710642
ethereum,1773612172916,2026-03-15,2138.004508284976
ethereum,1773615828560,2026-03-15,2184.567994482418
ethereum,1773619422818,2026-03-16,2177.721023406624
ethereum,1773623034398,2026-03-16,2171.9486026229033
ethereum,1773626627436,2026-03-16,2185.9458857315262
ethereum,1773630202916,2026-03-16,2182.05211952099
ethereum,1773633811168,2026-03-16,2237.700196386652
ethereum,1773637401429,2026-03-16,2263.5229193500277
ethereum,1773641016326,2026-03-16,2283.79864769626
ethereum,1773644642893,2026-03-16,2262.2351959083608
ethereum,1773648206440,2026-03-16,2249.471350962435
ethereum,1773651802435,2026-03-16,2243.898999730138
ethereum,1773655326624,2026-03-16,2260.257706908635
ethereum,1773658937763,2026-03-16,2277.103408773263
ethereum,1773662559989,2026-03-16,2270.527429695848
ethereum,1773666139324,2026-03-16,2279.495253789625
ethereum,1773669727616,2026-03-16,2284.265016284592
ethereum,1773673334741,2026-03-16,2282.643858667487
ethereum,1773676895645,2026-03-16,2273.037850623092
ethereum,1773680430636,2026-03-16,2297.661150985488
ethereum,1773684148127,2026-03-16,2315.0449131454056
ethereum,1773687779241,2026-03-16,2323.9689541408975
ethereum,1773691377080,2026-03-16,2332.0220682355903
ethereum,1773695000122,2026-03-16,2345.7830583602504
ethereum,1773698624998,2026-03-16,2361.5083243700988
ethereum,1773702021635,2026-03-16,2357.5617381573406
ethereum,1773705639767,2026-03-17,2351.172929558985
ethereum,1773709366429,2026-03-17,2354.3205289763405
ethereum,1773712957763,2026-03-17,2360.757764370501
ethereum,1773716428950,2026-03-17,2352.7497529681677
ethereum,1773720193717,2026-03-17,2319.3298431090957
ethereum,1773723760385,2026-03-17,2311.7040415711126
ethereum,1773727422700,2026-03-17,2306.340160385296
ethereum,1773730995048,2026-03-17,2314.986768678816
ethereum,1773734571840,2026-03-17,2326.5634445910896
ethereum,1773738170201,2026-03-17,2319.9796215562146
ethereum,1773741771988,2026-03-17,2315.183781559661
ethereum,1773745344731,2026-03-17,2312.603610402692
ethereum,1773749044863,2026-03-17,2327.5732272081914
ethereum,1773752492336,2026-03-17,2315.8584872456736
ethereum,1773756135657,2026-03-17,2330.004053404614
ethereum,1773759752043,2026-03-17,2344.0154474684455
ethereum,1773763374448,2026-03-17,2315.92641049522
ethereum,1773767004525,2026-03-17,2326.0291587551033
ethereum,1773770627916,2026-03-17,2340.236147477075
ethereum,1773774169665,2026-03-17,2332.1367415900836
ethereum,1773777743074,2026-03-17,2320.9996758794637
ethereum,1773781388762,2026-03-17,2328.6102122179664
ethereum,1773784974438,2026-03-17,2338.8325738609897
ethereum,1773788533226,2026-03-17,2329.484865749333
ethereum,1773792210149,2026-03-18,2318.1196031651903
ethereum,1773795752842,2026-03-18,2324.0008090431825
ethereum,1773799409251,2026-03-18,2325.7763950171675
ethereum,1773803001166,2026-03-18,2332.149808443607
ethereum,1773806544636,2026-03-18,2340.993297939472
ethereum,1773810199965,2026-03-18,2328.0182880272287
ethereum,1773813748840,2026-03-18,2318.453138287389
ethereum,1773817389329,2026-03-18,2323.7998654362
ethereum,1773820983011,2026-03-18,2318.167419438535
ethereum,1773824530508,2026-03-18,2322.4401627244656
ethereum,1773828178076,2026-03-18,2328.8474241392946
ethereum,1773831752439,2026-03-18,2312.5294535040684
ethereum,1773835376144,2026-03-18,2269.3947862892683
ethereum,1773838949750,2026-03-18,2238.656310788704
ethereum,1773842588796,2026-03-18,2233.6085758897066
ethereum,1773846034883,2026-03-18,2191.0743141771227
ethereum,1773849738468,2026-03-18,2188.7120176228414
ethereum,1773853307184,2026-03-18,2181.960459024029
ethereum,1773856970991,2026-03-18,2203.576186555509
ethereum,1773860599446,2026-03-18,2178.8902607987757
ethereum,1773864179431,2026-03-18,2185.000228672138
ethereum,1773867625756,2026-03-18,2188.3841851233797
ethereum,1773871387438,2026-03-18,2204.3862139545304
ethereum,1773874987692,2026-03-18,2193.698182009203
ethereum,1773878570001,2026-03-19,2203.380058379178
ethereum,1773882223586,2026-03-19,2192.741226292035
ethereum,1773885791854,2026-03-19,2198.4595238954385
ethereum,1773889215733,2026-03-19,2196.887828013286
ethereum,1773892954274,2026-03-19,2212.491141785081
ethereum,1773896642073,2026-03-19,2194.620307633345
ethereum,1773900144280,2026-03-19,2189.7648642170125
ethereum,1773903848497,2026-03-19,2179.7933001204965
ethereum,1773907384833,2026-03-19,2167.2271966153935
ethereum,1773910999096,2026-03-19,2160.3889810539704
ethereum,1773914562541,2026-03-19,2187.65486654686
ethereum,1773918186306,2026-03-19,2172.9720192581353
ethereum,1773921613551,2026-03-19,2167.0165505971167
ethereum,1773925313894,2026-03-19,2132.7527088855354
ethereum,1773928983371,2026-03-19,2136.795843423201
ethereum,1773932587650,2026-03-19,2125.6195440670454
ethereum,1773936164135,2026-03-19,2120.4538941430533
ethereum,1773939748467,2026-03-19,2114.53082616903
ethereum,1773943415815,2026-03-19,2127.174001817474
ethereum,1773946887892,2026-03-19,2124.679246335501
ethereum,1773950410572,2026-03-19,2142.6921834712143
ethereum,1773954086296,2026-03-19,2145.8777694681494
ethereum,1773957688367,2026-03-19,2151.6171924893833
ethereum,1773961385575,2026-03-19,2138.6404092774005
ethereum,1773964955662,2026-03-20,2137.450038431429
ethereum,1773968557626,2026-03-20,2144.866303604233
ethereum,1773972202814,2026-03-20,2152.2557869182897
ethereum,1773975654262,2026-03-20,2145.459025026977
ethereum,1773979392703,2026-03-20,2152.099599210536
ethereum,1773982951897,2026-03-20,2147.2595909239053
ethereum,1773986583763,2026-03-20,2139.785495735138
ethereum,1773990184768,2026-03-20,2136.5498012009825
ethereum,1773993731247,2026-03-20,2151.042079765514
ethereum,1773997359188,2026-03-20,2163.825580888485
ethereum,1774000994137,2026-03-20,2139.79669474573
ethereum,1774004578303,2026-03-20,2148.026405536693
ethereum,1774008138234,2026-03-20,2140.658894101651
ethereum,1774011750413,2026-03-20,2140.2304579609286
ethereum,1774015340396,2026-03-20,2127.0339700369973
ethereum,1774018959013,2026-03-20,2128.8481878822827
ethereum,1774022590167,2026-03-20,2133.5091322839057
ethereum,1774026186089,2026-03-20,2138.314449918723
ethereum,1774029765928,2026-03-20,2136.4525647224577
ethereum,1774033337376,2026-03-20,2121.4147052101866
ethereum,1774036925461,2026-03-20,2132.47262312862
ethereum,1774040567533,2026-03-20,2132.4861178873193
ethereum,1774044115864,2026-03-20,2147.468836597827
ethereum,1774047776481,2026-03-20,2155.884509323473
ethereum,1774051239457,2026-03-21,2146.332692493005
ethereum,1774054928829,2026-03-21,2152.874595126925
ethereum,1774058521951,2026-03-21,2147.6623923731245
ethereum,1774062149643,2026-03-21,2153.899615219448
ethereum,1774065690425,2026-03-21,2153.2537068919764
ethereum,1774069356491,2026-03-21,2151.447202871936
ethereum,1774073289909,2026-03-21,2153.2127598364254
ethereum,1774076500261,2026-03-21,2154.646074107933
ethereum,1774080376976,2026-03-21,2154.8037354198523
ethereum,1774083755314,2026-03-21,2153.5962273173286
ethereum,1774087455505,2026-03-21,2158.057519089204
ethereum,1774091072172,2026-03-21,2153.506195595448
ethereum,1774094623611,2026-03-21,2156.8422602874994
ethereum,1774098230861,2026-03-21,2157.4494294602123
ethereum,1774101788492,2026-03-21,2155.2884043282093
ethereum,1774105450307,2026-03-21,2150.7240907072796
ethereum,1774109008574,2026-03-21,2155.177053957362
ethereum,1774112662543,2026-03-21,2146.0086343574053
ethereum,1774116284771,2026-03-21,2148.309447438333
ethereum,1774119959558,2026-03-21,2151.7277680041216
ethereum,1774123374423,2026-03-21,2151.8104783571994
ethereum,1774126876575,2026-03-21,2155.5442996200313
ethereum,1774130614846,2026-03-21,2153.068348160442
ethereum,1774134200403,2026-03-21,2149.8264081424427
ethereum,1774137846926,2026-03-22,2078.0492129718186
ethereum,1774141435522,2026-03-22,2086.1963347225633
ethereum,1774144815688,2026-03-22,2089.3276040088567
ethereum,1774148591891,2026-03-22,2103.464947816226
ethereum,1774152181211,2026-03-22,2113.587948482673
ethereum,1774155813798,2026-03-22,2118.6618989980634
ethereum,1774159449164,2026-03-22,2112.697917596415
ethereum,1774163070889,2026-03-22,2108.0656554464526
ethereum,1774166619108,2026-03-22,2094.895400661874
ethereum,1774170246979,2026-03-22,2086.4563089653852
ethereum,1774173823613,2026-03-22,2085.0322292998417
ethereum,1774177392512,2026-03-22,2081.64241456944
ethereum,1774181034523,2026-03-22,2069.6652300771398
ethereum,1774184566835,2026-03-22,2082.2056119176914
ethereum,1774188184250,2026-03-22,2079.5595913845477
ethereum,1774191760881,2026-03-22,2077.8760955565426
ethereum,1774195340664,2026-03-22,2081.8126694648245
ethereum,1774198933107,2026-03-22,2082.448490254894
ethereum,1774202596033,2026-03-22,2080.4808783218164
ethereum,1774206013112,2026-03-22,2069.8154866239843
ethereum,1774209771256,2026-03-22,2062.4263236828224
ethereum,1774213398296,2026-03-22,2059.1071632353896
ethereum,1774216984537,2026-03-22,2044.357876014282
ethereum,1774220524354,2026-03-22,2061.2804638520215
ethereum,1774224191234,2026-03-23,2053.1449566818205
ethereum,1774227761672,2026-03-23,2043.6087121315247
ethereum,1774231397277,2026-03-23,2048.6149459628155
ethereum,1774234836402,2026-03-23,2062.042740084773
ethereum,1774238516708,2026-03-23,2051.841990281833
ethereum,1774242140034,2026-03-23,2063.7904537785203
ethereum,1774245709462,2026-03-23,2068.130851498096
ethereum,1774249243356,2026-03-23,2035.7810022582694
ethereum,1774252948601,2026-03-23,2044.3764037190306
ethereum,1774256536787,2026-03-23,2048.558176913989
ethereum,1774260178630,2026-03-23,2040.530061325007
ethereum,1774263780949,2026-03-23,2048.3456082081548
ethereum,1774267377448,2026-03-23,2136.456246574792
ethereum,1774270891902,2026-03-23,2142.2856445514076
ethereum,1774274612688,2026-03-23,2181.6373632010477
ethereum,1774278079522,2026-03-23,2180.6339017109935
ethereum,1774281621256,2026-03-23,2126.1724836673757
ethereum,1774285414595,2026-03-23,2134.6115049108157
ethereum,1774289023745,2026-03-23,2152.337220787209
ethereum,1774292633090,2026-03-23,2168.7372054512284
ethereum,1774296224120,2026-03-23,2154.246482549713
ethereum,1774299828129,2026-03-23,2161.4388103748815
ethereum,1774303375174,2026-03-23,2159.14951968169
ethereum,1774307027858,2026-03-23,2153.05708890562
ethereum,1774310611176,2026-03-24,2151.498274966905
ethereum,1774314231882,2026-03-24,2143.717613655685
ethereum,1774317784083,2026-03-24,2136.853256759612
ethereum,1774321410090,2026-03-24,2135.4773151267364
ethereum,1774324992446,2026-03-24,2140.4309318069786
ethereum,1774328605250,2026-03-24,2135.9972962805127
ethereum,1774332112540,2026-03-24,2132.7428783142323
ethereum,1774335703944,2026-03-24,2143.518149706572
ethereum,1774339287833,2026-03-24,2166.047579440784
ethereum,1774342880851,2026-03-24,2154.285195965167
ethereum,1774346441306,2026-03-24,2164.435581469065
ethereum,1774350097009,2026-03-24,2160.4983284834707
ethereum,1774353712064,2026-03-24,2164.2774257427277
ethereum,1774357317407,2026-03-24,2162.1986723694704
ethereum,1774360888749,2026-03-24,2136.9551658228647
ethereum,1774364512964,2026-03-24,2134.875234665172
ethereum,1774368104715,2026-03-24,2133.3693505015635
ethereum,1774371711058,2026-03-24,2125.9183930358263
ethereum,1774375294962,2026-03-24,2108.8984965716654
ethereum,1774378809818,2026-03-24,2118.099873236951
ethereum,1774382515462,2026-03-24,2114.7459307243
ethereum,1774386104284,2026-03-24,2148.342616114467
ethereum,1774389714879,2026-03-24,2146.854258621121
ethereum,1774393298778,2026-03-24,2146.1898800937756
ethereum,1774396903041,2026-03-25,2155.6817607237
ethereum,1774400502442,2026-03-25,2161.4439208626204
ethereum,1774404114601,2026-03-25,2158.2894348400405
ethereum,1774407627591,2026-03-25,2154.5693007673026
ethereum,1774411297082,2026-03-25,2157.8068080998783
ethereum,1774414897180,2026-03-25,2165.036283025876
ethereum,1774418533094,2026-03-25,2168.0649434176444
ethereum,1774422123898,2026-03-25,2166.0134336229567
ethereum,1774425755356,2026-03-25,2164.531165709048
ethereum,1774429253034,2026-03-25,2176.2069931226256
ethereum,1774432879986,2026-03-25,2185.4907379344772
ethereum,1774436541211,2026-03-25,2184.8088770914574
ethereum,1774440151728,2026-03-25,2185.070292581442
ethereum,1774443619019,2026-03-25,2183.806410574933
ethereum,1774447373180,2026-03-25,2185.590287848622
ethereum,1774450929424,2026-03-25,2175.5057861658634
ethereum,1774454594658,2026-03-25,2162.774686143249
ethereum,1774458216759,2026-03-25,2174.1573854810163
ethereum,1774461778476,2026-03-25,2162.2977024344423
ethereum,1774465388410,2026-03-25,2160.92956101707
ethereum,1774468958016,2026-03-25,2168.7664447837087
ethereum,1774472627290,2026-03-25,2165.678251498639
ethereum,1774476176579,2026-03-25,2162.9209457511897
ethereum,1774479748802,2026-03-25,2173.428201959242
ethereum,1774483412656,2026-03-26,2168.2595767488515
ethereum,1774486981108,2026-03-26,2164.8334940781406
ethereum,1774490547324,2026-03-26,2164.643880438058
ethereum,1774494234127,2026-03-26,2148.3366603131612
ethereum,1774497796894,2026-03-26,2152.463283809553
ethereum,1774501273364,2026-03-26,2148.6050489610293
ethereum,1774505004832,2026-03-26,2117.072709964659
ethereum,1774508608262,2026-03-26,2120.979138017403
ethereum,1774512136452,2026-03-26,2122.253442240537
ethereum,1774515674242,2026-03-26,2118.90774256707
ethereum,1774519326205,2026-03-26,2082.581101009093
ethereum,1774522958084,2026-03-26,2077.2626029703215
ethereum,1774526571702,2026-03-26,2067.4798062024756
ethereum,1774530062861,2026-03-26,2072.7400102938777
ethereum,1774533619726,2026-03-26,2078.7564739905506
ethereum,1774537350526,2026-03-26,2076.063516126288
ethereum,1774540929802,2026-03-26,2069.46067344746
ethereum,1774544545527,2026-03-26,2059.779721716313
ethereum,1774548125015,2026-03-26,2050.1759858779124
ethereum,1774551621668,2026-03-26,2044.9877329491358
ethereum,1774555388313,2026-03-26,2048.2805067279505
ethereum,1774558976159,2026-03-26,2063.44252453049
ethereum,1774562509882,2026-03-26,2068.036687723714
ethereum,1774566065259,2026-03-26,2063.674922041553
ethereum,1774569726462,2026-03-27,2059.332619583916
ethereum,1774573319800,2026-03-27,2063.702228873258
ethereum,1774576934671,2026-03-27,2072.2143138077367
ethereum,1774580564472,2026-03-27,2067.2126894143107
ethereum,1774584105909,2026-03-27,2059.9430643134297
ethereum,1774587727548,2026-03-27,2051.600844060049
ethereum,1774591339161,2026-03-27,2059.911775850561
ethereum,1774594883618,2026-03-27,2061.101027892577
ethereum,1774598500295,2026-03-27,2064.1851446513137
ethereum,1774602133958,2026-03-27,2047.171733612952
ethereum,1774605630384,2026-03-27,2041.1410750473585
ethereum,1774609350321,2026-03-27,1991.544624906838
ethereum,1774612899148,2026-03-27,1990.0097366144125
ethereum,1774616518767,2026-03-27,1988.327082708899
ethereum,1774620029261,2026-03-27,1976.6896795942773
ethereum,1774623665651,2026-03-27,1987.4532925156054
ethereum,1774627272104,2026-03-27,1989.793720998749
ethereum,1774630957094,2026-03-27,1985.7338708465827
ethereum,1774634488292,2026-03-27,1976.2589523824402
ethereum,1774638106145,2026-03-27,1983.458204641095
ethereum,1774641719881,2026-03-27,1993.0849436852252
ethereum,1774645263869,2026-03-27,1984.748484546758
ethereum,1774648846754,2026-03-27,1984.1250396153675
ethereum,1774652521384,2026-03-27,1984.1870443332202
ethereum,1774656123791,2026-03-28,1990.8222830121113
ethereum,1774659726025,2026-03-28,1991.1133594717985
ethereum,1774663304049,2026-03-28,1987.9306460290002
ethereum,1774666934267,2026-03-28,1985.5407234899299
ethereum,1774670516132,2026-03-28,1987.6153374879702
ethereum,1774674135687,2026-03-28,1988.4125225814284
ethereum,1774677615408,2026-03-28,1993.000834525075
ethereum,1774681308375,2026-03-28,1999.7751333082176
ethereum,1774684823763,2026-03-28,2005.8824984071325
ethereum,1774688418086,2026-03-28,1997.7952369865102
ethereum,1774692121447,2026-03-28,1998.12485122868
ethereum,1774695692758,2026-03-28,1995.1985026962063
ethereum,1774699321699,2026-03-28,1996.8179303001407
ethereum,1774702900501,2026-03-28,1998.5219759298677
ethereum,1774706545454,2026-03-28,2024.07883642863
ethereum,1774710107208,2026-03-28,2018.955594123432
ethereum,1774713709058,2026-03-28,2024.5258555998464
ethereum,1774717341347,2026-03-28,2023.763906320239
ethereum,1774720921333,2026-03-28,2019.529426931357
ethereum,1774724418013,2026-03-28,2020.91580399956
ethereum,1774728021256,2026-03-28,2018.849654840655
ethereum,1774731719535,2026-03-28,2022.9777602081672
ethereum,1774735349080,2026-03-28,2009.2076811853422
ethereum,1774738851509,2026-03-28,2010.137138442314
ethereum,1774742550921,2026-03-29,1992.7681119939894
ethereum,1774746138325,2026-03-29,1995.6680658401742
ethereum,1774749623230,2026-03-29,2003.3632740496555
ethereum,1774753395897,2026-03-29,2007.305045959203
ethereum,1774756825293,2026-03-29,2009.9653040369333
ethereum,1774760574932,2026-03-29,2004.1935256711981
ethereum,1774764155575,2026-03-29,2004.6184937936134
ethereum,1774767660557,2026-03-29,2003.6457921517765
ethereum,1774771335047,2026-03-29,2004.9440436903287
ethereum,1774774976313,2026-03-29,2002.7036300528448
ethereum,1774778539972,2026-03-29,1997.6403099875154
ethereum,1774782038065,2026-03-29,1994.7760956268096
ethereum,1774785788409,2026-03-29,2002.8403771361895
ethereum,1774789264650,2026-03-29,2000.5554868198585
ethereum,1774792987154,2026-03-29,1985.9376780708847
ethereum,1774796620132,2026-03-29,1991.8710655325233
ethereum,1774800209191,2026-03-29,1991.1094164551787
ethereum,1774803755261,2026-03-29,1995.8788146555942
ethereum,1774807341781,2026-03-29,1993.6956049120915
ethereum,1774810935018,2026-03-29,1995.8824736403099
ethereum,1774814536354,2026-03-29,1993.8357704544749
ethereum,1774818204750,2026-03-29,2000.7751256608037
ethereum,1774821780062,2026-03-29,2005.0943810805143
ethereum,1774825344930,2026-03-29,1972.5825828113816
ethereum,1774828945081,2026-03-30,1983.184167632635
ethereum,1774832576383,2026-03-30,1996.7373541487984
ethereum,1774836034809,2026-03-30,2008.4132245378403
ethereum,1774839748435,2026-03-30,2028.757171060875
ethereum,1774843315274,2026-03-30,2034.9549309504
ethereum,1774846898882,2026-03-30,2047.1047209682868
ethereum,1774850557241,2026-03-30,2046.9531506067
ethereum,1774854138937,2026-03-30,2041.5495998730764
ethereum,1774857729607,2026-03-30,2057.0608580009452
ethereum,1774861359318,2026-03-30,2061.257063385488
